,predict,p0,p1,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,churn,log_Credit_Limit,log_Avg_Open_To_Buy,log_Total_Trans_Amt,log_Avg_Utilization_Ratio,has_revolving_balance,joined_during_campaign,relationship_bin,inactivity_level,contact_level,txn_band,Avg_Utilization_Ratio
127,1,0.1452872670457964,0.8547127329542036,53,M,2,Graduate,Married,$80K - $120K,Blue,41,2227,720,23,1,9.3647767252806,9.15302900526307,6.580639137284949,0.174793290373163,1,0,medium,1,2,low,0.191
128,0,0.972953589080146,0.027046410919854,52,M,2,High School,Single,$40K - $60K,Blue,45,1300,1521,29,0,9.512886426076506,9.411892497046916,7.327780538421632,0.0916671885258238,1,0,medium,1,2,low,0.096
129,0,0.9626249298338772,0.0373750701661226,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,2090,1137,30,0,9.383368881858544,9.190035618635818,7.037027614686276,0.1621188494764351,1,1,high,1,2,low,0.176
130,0,0.6211925647126915,0.3788074352873085,42,F,1,Graduate,Married,Less than $40K,Blue,36,1985,978,16,0,7.780720886117918,6.013715156042802,6.88653164253051,0.6043159668533296,1,1,high,1,2,low,0.83
131,0,0.9426234601832104,0.0573765398167896,43,M,4,Unknown,Married,$40K - $60K,Blue,39,2517,1221,16,0,8.718009330846357,8.187299270155147,7.108244139731541,0.3450071390710503,1,0,high,1,2,low,0.412
132,0,0.9836128986785424,0.0163871013214574,57,M,4,Graduate,Married,$80K - $120K,Blue,46,1662,1565,28,0,9.86635665419792,9.776165413960776,7.356279876550748,0.0825012215117436,1,0,medium,1,2,low,0.086
133,0,0.909134042950624,0.0908659570493759,52,M,1,Graduate,Married,$80K - $120K,Blue,43,2517,1578,34,0,8.219056661060598,7.085064293952548,7.364547014255642,0.5176026080450145,1,0,medium,1,3,low,0.678
134,1,0.3847308871691491,0.6152691128308508,47,M,2,Doctorate,Single,Less than $40K,Blue,37,797,1493,32,0,8.082093278178382,7.79934339821592,7.309212365692763,0.2199384203652614,1,0,low,1,2,low,0.246
135,0,0.9858066608302288,0.0141933391697712,44,F,3,Graduate,Single,$40K - $60K,Blue,38,788,1178,27,0,9.371608519572304,9.302190025606064,7.072421900537371,0.0648509723196163,1,0,medium,1,0,low,0.067
136,0,0.7980394950482275,0.2019605049517726,53,M,2,High School,Divorced,$60K - $80K,Blue,36,2100,991,26,0,8.955964118230874,8.640118538253535,6.899723107284872,0.239803992207317,1,1,high,1,2,low,0.271
137,0,0.7932885719916478,0.2067114280083522,45,M,4,College,Divorced,$60K - $80K,Blue,40,1186,2560,42,0,9.250426095515468,9.12945564323572,7.848153086199526,0.1079571415050922,1,0,high,1,0,medium,0.114
138,0,0.9908275010736362,0.0091724989263638,63,F,1,College,Married,Unknown,Blue,36,1568,1657,29,0,8.286017468404763,7.783224016336037,7.41336733569524,0.3328944152733289,1,1,high,1,2,low,0.395
139,0,0.9233525335301158,0.0766474664698842,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,2517,1204,19,0,8.733271845008325,8.213110697596676,7.094234845924755,0.3407487933884732,1,0,high,1,2,low,0.406
140,1,0.0158948235386563,0.9841051764613435,48,F,5,High School,Married,Less than $40K,Blue,38,0,673,18,1,8.990441550826862,8.990441550826862,6.513230110912307,0.0,0,0,low,1,2,low,0.0
141,0,0.935437187786467,0.064562812213533,51,M,1,Unknown,Single,$120K +,Blue,42,2327,1131,18,0,9.109082539901957,8.811354229965728,7.0317412587631285,0.2295231582782488,1,0,high,1,2,low,0.258
142,1,0.6016169212597975,0.3983830787402024,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2517,1576,25,0,9.61092693263324,9.426257878198651,7.3632795869630385,0.1561486824899313,1,0,low,1,2,low,0.169
143,0,0.9793814357945434,0.0206185642054565,59,F,1,Graduate,Single,Less than $40K,Blue,36,1128,1217,20,0,8.754002933494261,8.557951183888406,7.1049654482698426,0.1638180852293949,1,1,medium,1,2,low,0.178
144,1,0.0160093223476449,0.983990677652355,59,M,1,College,Single,$60K - $80K,Blue,53,0,530,10,1,9.61447125707121,9.61447125707121,6.274762021241939,0.0,0,0,low,1,2,low,0.0
145,1,0.0336330345666615,0.9663669654333384,48,F,4,Uneducated,Married,Less than $40K,Blue,38,0,739,16,1,7.913155185928068,7.913155185928068,6.606650186198215,0.0,0,0,medium,1,2,low,0.0
146,0,0.8063638742009172,0.1936361257990829,41,F,2,Graduate,Single,Less than $40K,Blue,32,2117,1617,31,0,7.719129840906732,4.897839799950911,7.388946097618437,0.6632033041868731,1,0,high,1,2,low,0.941
147,0,0.9934126179458236,0.0065873820541762,55,M,2,Graduate,Married,$120K +,Blue,50,1536,1592,34,0,9.29807648628027,9.14644164612595,7.373374309910049,0.1319050708799385,1,0,medium,1,0,low,0.141
148,0,0.986793949249516,0.013206050750484,47,F,4,Graduate,Married,Unknown,Blue,36,1228,1343,30,0,8.584851839890053,8.324093761450404,7.203405521083095,0.2070141693843261,1,1,high,1,2,low,0.23
149,0,0.9790149485064824,0.0209850514935175,41,M,2,High School,Married,$80K - $120K,Blue,24,1104,1303,39,0,9.14494815320913,9.019542996701183,7.1731917424865985,0.1115413747329074,1,0,high,1,2,low,0.118
150,0,0.95021336469994,0.0497866353000599,40,M,3,High School,Single,$80K - $120K,Blue,28,0,1351,22,0,9.981281579976148,9.981281579976148,7.20934025660291,0.0,0,0,high,1,0,low,0.0
151,0,0.9737197339200988,0.0262802660799012,68,M,1,Graduate,Married,Unknown,Blue,56,1652,1910,32,0,9.536834420213353,9.409928663668856,7.555381944240273,0.1124354293297881,1,0,high,1,2,low,0.119
152,1,0.4270212708463706,0.5729787291536294,50,F,1,Graduate,Single,$40K - $60K,Silver,31,0,1298,22,0,9.819399172153842,9.819399172153842,7.1693500166706,0.0,0,0,low,1,2,low,0.0
153,0,0.9767132983606738,0.0232867016393261,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,1540,1087,29,0,7.785720896534624,6.763884908562435,6.992096427415888,0.494696241836107,1,0,high,1,2,low,0.64
154,0,0.9883744963176389,0.0116255036823612,53,F,1,College,Married,Less than $40K,Blue,47,930,1439,26,0,7.675546002537848,7.110696122978827,7.272398392570047,0.3590720685384538,1,0,high,1,2,low,0.432
155,1,0.5750459996865094,0.4249540003134905,42,F,5,Unknown,Married,$40K - $60K,Blue,36,0,1238,28,0,7.620214770574455,7.620214770574455,7.122059881629142,0.0,0,1,medium,1,2,low,0.0
156,1,0.5677177660601517,0.4322822339398483,48,F,4,High School,Single,$40K - $60K,Blue,38,0,1716,29,0,9.004053937728395,9.004053937728395,7.448333860897476,0.0,0,0,high,1,2,low,0.0
157,0,0.8626604601630941,0.1373395398369059,49,M,1,Doctorate,Married,$120K +,Blue,38,618,1099,27,0,9.144734614878187,9.076466063419854,7.003065458786462,0.0639133257436528,1,0,high,1,2,low,0.066
158,0,0.8047003723438607,0.1952996276561392,44,F,2,Uneducated,Married,Unknown,Silver,35,0,1058,24,0,10.393416350589131,10.393416350589131,6.9650803456014065,0.0,0,0,high,1,2,low,0.0
159,0,0.8243081868698464,0.1756918131301535,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,1954,1285,29,0,8.069655306886165,7.124478262493424,7.1592919047975645,0.4774756440844365,1,0,low,1,1,low,0.612
160,0,0.9891198509704676,0.0108801490295323,56,M,0,High School,Married,$80K - $120K,Blue,43,1024,1651,28,0,7.9561263512135,7.511524648390866,7.409741954080923,0.3067491351690066,1,0,high,1,1,low,0.359
161,0,0.6831045933193649,0.316895406680635,59,F,1,College,Single,Unknown,Blue,36,1305,1152,31,0,8.348774539791274,7.979338895262328,7.050122520269059,0.2692634869277628,1,1,low,1,2,low,0.309
162,0,0.9124000238531972,0.0875999761468029,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,2071,1767,38,0,9.926227039505616,9.819507938740854,7.477604243197589,0.0962188577405429,1,1,medium,1,2,low,0.101
163,0,0.905769615547218,0.0942303844527819,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,2114,1039,24,0,8.155649270366002,7.221835825288449,6.946975992135418,0.4743690867553755,1,0,high,2,2,low,0.607
164,0,0.9835827836494484,0.0164172163505516,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,1570,1130,28,0,8.028129059431759,7.310550158534422,7.030857476116121,0.4134332777573413,1,0,high,1,2,low,0.512
165,0,0.9017438203741388,0.0982561796258612,51,F,3,Uneducated,Married,Less than $40K,Blue,43,1761,1645,30,0,7.689828668736484,6.052089168924417,7.406103381237015,0.5911144549947938,1,0,medium,1,2,low,0.806
166,0,0.990854492610842,0.0091455073891579,47,F,3,Uneducated,Married,Less than $40K,Blue,36,746,1413,29,0,7.385230923066573,6.763884908562435,7.254177846456518,0.3804891220379873,1,1,high,1,0,low,0.463
167,0,0.9890101258701866,0.0109898741298134,58,F,4,Uneducated,Married,Less than $40K,Blue,47,2173,1218,23,0,7.945555428253489,6.476972362889683,7.105786129481271,0.5709795465857378,1,0,medium,1,2,low,0.77
168,1,0.1173358972536348,0.8826641027463652,46,M,5,Graduate,Single,$80K - $120K,Blue,33,2517,597,17,1,10.40353530313024,10.324136795969332,6.393590753950631,0.0732504617395926,1,0,high,1,2,low,0.076
169,1,0.398792821922871,0.601207178077129,53,M,3,High School,Married,$60K - $80K,Blue,47,0,2184,53,0,7.271912163268625,7.271912163268625,7.68937110752969,0.0,0,0,high,1,2,medium,0.0
170,0,0.9672307044311216,0.0327692955688783,45,F,4,Uneducated,Divorced,Unknown,Blue,36,1719,1592,37,0,9.672563813902956,9.557964480394498,7.373374309910049,0.102556588325092,1,1,high,1,2,low,0.108
171,0,0.9763633031860612,0.0236366968139388,52,F,1,High School,Married,Less than $40K,Blue,45,893,1388,28,0,8.810459642161918,8.667507952075105,7.236339342754344,0.1248689820458692,1,0,high,1,2,low,0.133
172,1,0.0186316916788124,0.9813683083211876,53,M,2,Unknown,Married,$80K - $120K,Blue,36,0,757,20,1,8.074960359115858,8.074960359115858,6.630683385642372,0.0,0,1,low,1,1,low,0.0
173,0,0.9765780618166549,0.0234219381833451,50,M,2,High School,Married,$80K - $120K,Silver,45,1260,1504,34,0,10.44920723527944,10.412020550242234,7.316548177182976,0.0363319292473902,1,0,medium,1,2,low,0.037
174,0,0.9836972584904778,0.0163027415095221,41,F,3,High School,Married,$40K - $60K,Blue,36,1434,1503,34,0,9.18993356219852,9.031692060548524,7.315883504509785,0.1362776182925478,1,1,high,1,2,low,0.146
175,0,0.9703708751044394,0.0296291248955605,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,1777,1105,28,0,9.249657234353132,9.06230429314878,7.00850518208228,0.1578580846155803,1,1,high,1,2,low,0.171
176,1,0.3477422511812893,0.6522577488187107,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,1836,2398,47,0,10.195895938351995,10.124909622951998,7.782807262839695,0.0667236320429081,1,0,low,1,2,medium,0.069
177,0,0.9557091417426284,0.0442908582573715,67,F,1,Graduate,Married,Less than $40K,Blue,56,2517,1661,32,0,8.008698182988528,6.194405391104672,7.415776975415394,0.6081338062329886,1,0,high,1,2,low,0.837
178,0,0.9928930360075924,0.0071069639924077,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,1072,1421,22,0,9.877297569445886,9.820703591057208,7.259819610363186,0.0535407669280298,1,1,high,1,0,low,0.055
179,0,0.8546872205112286,0.1453127794887714,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,985,999,28,0,8.118802996980035,7.771488760117616,6.907755278982137,0.2577381960787088,1,1,high,1,2,low,0.294
180,0,0.9838563788922706,0.0161436211077293,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,2248,1387,18,0,8.660773919893762,8.16735198705607,7.23561914106675,0.3293037471426004,1,0,medium,1,1,low,0.39
181,0,0.9869669449094992,0.0130330550905009,51,M,3,Graduate,Married,$80K - $120K,Blue,36,2107,1243,24,0,9.31533081916712,9.104979856318357,7.126087273299125,0.173953307123438,1,1,high,1,2,low,0.19
182,0,0.9908201289335516,0.0091798710664483,59,F,1,Uneducated,Married,Less than $40K,Blue,54,2001,1860,36,0,7.969357742016346,6.7912214627261855,7.528869256642251,0.5259112611840315,1,0,high,1,0,low,0.692
183,0,0.996107817103266,0.0038921828967339,53,M,1,Graduate,Married,$60K - $80K,Blue,45,1701,1502,25,0,8.125926802707886,7.426549072397305,7.315218389752975,0.4074631107708374,1,0,high,1,2,low,0.503
184,0,0.7217249506515688,0.2782750493484311,47,M,3,Graduate,Married,$60K - $80K,Blue,36,1251,1460,50,0,9.967963571720492,9.90752937336246,7.2868764117507,0.0573250666192694,1,1,low,1,2,medium,0.059
185,0,0.874974867084064,0.1250251329159359,49,F,3,Uneducated,Single,Unknown,Blue,38,0,1348,27,0,9.461954755266088,9.461954755266088,7.207118856207756,0.0,0,0,high,1,1,low,0.0
186,0,0.7517535345990168,0.2482464654009831,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,462,1087,33,0,8.744966011114109,8.668539943910762,6.992096427415888,0.0713899960866729,1,0,medium,1,0,low,0.074
187,0,0.9628414897861302,0.0371585102138698,60,F,0,College,Single,Less than $40K,Blue,55,738,1226,33,0,7.271912163268625,6.552935755542864,7.112327444710911,0.4140944348062189,1,0,high,1,2,low,0.513
188,0,0.991414310282398,0.008585689717602,50,F,2,High School,Married,Less than $40K,Blue,36,1626,1230,28,0,9.143773127704067,8.952864141581468,7.115582126184454,0.1604167214059046,1,1,high,1,2,low,0.174
189,0,0.7223927534392776,0.2776072465607224,41,F,2,Post-Graduate,Married,Unknown,Blue,31,0,1555,32,0,9.940735166562794,9.940735166562794,7.349873704738337,0.0,0,0,high,1,2,low,0.0
190,0,0.986159109413006,0.013840890586994,57,M,1,Graduate,Married,$80K - $120K,Blue,47,1976,1827,24,0,9.589666822474651,9.44438429775868,7.510977752014095,0.126632650933366,1,0,high,1,1,low,0.135
191,0,0.943390633150781,0.0566093668492189,43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,0,1376,35,0,10.213175705250524,10.213175705250524,7.227662498728654,0.0,0,0,high,1,0,low,0.0
192,0,0.9716391298582998,0.0283608701417001,57,F,3,Graduate,Married,Less than $40K,Blue,47,1594,1771,37,0,8.7558950816463,8.46674164792014,7.479864131165027,0.2239432314847741,1,0,high,1,2,low,0.251
193,0,0.9877816072648764,0.0122183927351234,54,M,3,Doctorate,Married,$120K +,Blue,41,1676,1873,52,0,9.980124467074832,9.899328917387267,7.535830462798367,0.0751074724868054,1,0,medium,1,0,medium,0.078
194,0,0.9766793243404374,0.0233206756595626,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,1598,1679,42,0,8.146129510025405,7.524021415206125,7.426549072397305,0.3804891220379873,1,0,high,1,1,medium,0.463
195,1,0.4536036429825451,0.5463963570174549,47,F,3,High School,Married,Less than $40K,Blue,34,799,1002,22,0,8.704336438489406,8.56216655705897,6.910750787961936,0.1248689820458692,1,0,low,1,2,low,0.133
196,0,0.9837228997048296,0.0162771002951705,41,M,0,High School,Unknown,$120K +,Blue,36,1998,1344,21,0,9.810000709442663,9.693815353719376,7.20414929203594,0.1043600153242427,1,1,medium,1,2,low,0.11
197,0,0.9778242151574906,0.0221757848425093,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,1423,1461,42,0,9.704670693212975,9.613870275449836,7.2875606403097235,0.0834216081390723,1,0,medium,1,1,medium,0.087
198,1,0.0477329348235798,0.95226706517642,68,M,0,High School,Married,Less than $40K,Blue,52,900,760,21,1,7.271912163268625,6.2902720023431815,6.634633357861686,0.4861230111256189,1,0,low,1,2,low,0.626
199,0,0.9951775641468256,0.0048224358531744,59,M,1,College,Married,$60K - $80K,Blue,36,1687,1428,22,0,8.971067438732089,8.729882284826589,7.264730177929867,0.1939206926373065,1,1,high,1,2,low,0.214
200,0,0.959695675927808,0.040304324072192,48,M,4,Unknown,Married,$80K - $120K,Blue,36,866,1777,42,0,8.57338447106598,8.394573477868327,7.48324441607385,0.151862349309246,1,1,high,1,0,medium,0.164
201,0,0.9847601954600324,0.0152398045399675,44,M,5,Graduate,Married,$60K - $80K,Blue,32,2006,1302,27,0,9.339349052539715,9.145375093123825,7.172424577124845,0.1621188494764351,1,0,high,2,2,low,0.176
202,0,0.9738036363696884,0.0261963636303117,48,M,3,College,Married,$80K - $120K,Blue,41,1632,1483,41,0,9.41759841406017,9.275285060616564,7.302496423727326,0.1248689820458692,1,0,high,2,2,medium,0.133
203,0,0.963026079574259,0.0369739204257409,47,M,4,Graduate,Married,$60K - $80K,Silver,33,1679,1060,27,0,10.44920723527944,10.399341660371974,6.966967138613983,0.0478373294141601,1,0,medium,1,1,low,0.049
204,0,0.9895727862396464,0.0104272137603536,47,M,2,Graduate,Married,$60K - $80K,Silver,32,1468,1330,32,0,10.44920723527944,10.405746587635992,7.193685818395112,0.0421011760186353,1,0,high,1,2,low,0.043
205,0,0.980006070861566,0.019993929138434,43,F,1,High School,Divorced,Less than $40K,Silver,35,1580,1229,27,0,9.2605580881368,9.097731427593528,7.114769448366463,0.1397619423751586,1,0,medium,1,2,low,0.15
206,1,0.0218412863836476,0.9781587136163524,55,F,2,Graduate,Married,Less than $40K,Blue,43,0,886,27,1,7.271912163268625,7.271912163268625,6.787844982309579,0.0,0,0,low,2,2,low,0.0
207,1,0.0416764272498113,0.9583235727501886,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,0,844,24,1,7.271912163268625,7.271912163268625,6.739336627357174,0.0,0,0,medium,1,2,low,0.0
208,0,0.8619839142868916,0.1380160857131084,63,M,1,Graduate,Married,$40K - $60K,Blue,56,1779,1450,37,0,7.8709295967551425,6.734591659972948,7.280008252884188,0.5181983780954038,1,0,low,1,2,low,0.679
209,0,0.6208350248410619,0.3791649751589381,58,M,2,College,Married,$120K +,Blue,53,2395,2311,48,0,10.102666226396506,9.99938846691333,7.7458682297922685,0.0934903430873388,1,0,low,1,0,medium,0.098
210,0,0.994763096007634,0.0052369039923661,53,F,2,High School,Married,Less than $40K,Blue,36,1649,1378,26,0,7.774015077250727,6.591673732008658,7.229113877793302,0.5270925962298626,1,1,high,1,2,low,0.694
211,0,0.9001934890256262,0.0998065109743737,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,1359,1033,26,0,10.44920723527944,10.409039293799411,6.9411900550683745,0.0382587121170903,1,0,medium,1,2,low,0.039
212,0,0.978479887689816,0.021520112310184,52,M,3,Graduate,Married,$120K +,Blue,47,2207,1523,40,0,9.313528529772352,9.091556835986216,7.329093736246592,0.1814878760453772,1,0,high,1,2,low,0.199
213,0,0.8892138742150544,0.1107861257849456,48,M,3,High School,Single,$60K - $80K,Blue,36,2517,1374,37,0,9.34425918954197,9.09560269450576,7.226209010100671,0.1988508587451652,1,1,high,1,2,low,0.22
214,0,0.9742756758361536,0.0257243241638462,43,M,4,High School,Married,$40K - $60K,Blue,36,1721,1080,21,0,9.49243184611472,9.353401214816834,6.985641817639208,0.1222176327242492,1,1,high,1,2,low,0.13
215,0,0.9847397593371284,0.0152602406628716,48,M,2,College,Single,Less than $40K,Blue,36,1955,1234,24,0,7.85243908535751,6.424869023905388,7.118826249062078,0.5653138090500605,1,1,medium,1,2,low,0.76
216,0,0.9827416120078516,0.0172583879921483,43,F,4,Graduate,Single,Less than $40K,Blue,31,1168,1600,32,0,8.662504922576291,8.4368504387337,7.378383712996715,0.1839868361130158,1,0,high,1,0,low,0.202
217,0,0.930431229612016,0.0695687703879839,44,M,4,Unknown,Married,$60K - $80K,Blue,30,2509,1155,32,0,8.971194463184467,8.587465244401569,7.052721049232323,0.2768738737351776,1,0,high,1,2,low,0.319
218,0,0.977834394580036,0.022165605419964,41,M,3,High School,Married,$80K - $120K,Blue,35,1202,1353,33,0,10.44920723527944,10.413763024996635,7.21081845347222,0.0344014267173324,1,0,high,1,2,low,0.035
219,0,0.9788775181470396,0.0211224818529602,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,1835,1546,25,0,9.31721973360328,9.13701670755734,7.344072850573066,0.1527210870176639,1,0,high,1,2,low,0.165
220,1,0.3369327071660533,0.6630672928339467,50,M,2,Unknown,Single,$40K - $60K,Blue,43,1603,1590,43,0,7.527255919373784,5.541263545158426,7.372118028337787,0.6221880916194514,1,0,low,1,2,medium,0.863
221,0,0.997328142698762,0.0026718573012379,60,F,1,Uneducated,Married,Less than $40K,Blue,36,1272,1448,22,0,7.5569505720129,6.464588303689961,7.278628942320682,0.5098251234324072,1,1,high,1,0,low,0.665
222,0,0.9949237308777124,0.0050762691222874,44,M,4,Graduate,Single,$80K - $120K,Blue,24,2295,1271,24,0,8.253227645581772,7.342779189331845,7.148345743900068,0.4687528473440829,1,0,high,1,0,low,0.598
223,0,0.99375263226653,0.0062473677334701,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,1141,1223,20,0,7.65728279297819,6.882437470997847,7.1098794630722715,0.4311328548567422,1,0,high,1,2,low,0.539
224,0,0.912129203827622,0.0878707961723779,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,679,1117,29,0,7.271912163268625,6.633713092234391,7.0192966537150445,0.3866220203066844,1,0,high,1,2,low,0.472
225,0,0.9005618911218566,0.0994381088781433,41,M,2,High School,Single,$80K - $120K,Blue,28,1789,994,24,0,10.231243339616585,10.164620289754373,6.902742737158593,0.0620353909194526,1,0,high,1,0,low,0.064
226,0,0.811877842949092,0.1881221570509079,45,M,3,College,Single,$60K - $80K,Blue,32,0,1468,26,0,7.271912163268625,7.271912163268625,7.292337176173877,0.0,0,0,high,1,2,low,0.0
227,0,0.8687962926156785,0.1312037073843214,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,2222,1658,38,0,9.53813218535584,9.363662136919832,7.413970290190444,0.1484200051182732,1,0,high,2,2,low,0.16
